Labels,Text,Text_Tag,Label_Text
5,The five economic indicators that the federal government tracks - for the first time since August 2006 - were positive this October.,economy,True
1,What were the old annual deficits under Republicans have now become the monthly deficits under Democrats.,"federal-budget,stimulus",False
5,"Says a poll shows that without a name attached, Democrats are just one point behind Gov. John Kasich.","elections,polls",True
1,We spend almost twice as much per capita on health care as do the people of any other country.,health-care,False
1,On repealing the 17th Amendment,"debates,elections,states",False
5,My property taxes went down largely because my technical college portion went down 35.5% because of the money we put in at state.,taxes,True
1,"Lots of studies seem to indicate that minors find it very easy to get marijuana, easier than to get alcohol.","Alcohol,children,drugs,marijuana",False
1,Says President Obamas decision to not issue a permit for the Keystone XL pipeline meant we were denied the ability immediately to reduce prices at the pump.,"climate-change,economy,energy,gas-prices",False
5,Says she is the subject of 60 books.,candidates-biography,True
5,"In writing his book, Gov. Perry pointed out that by any measure Social Security has been a failure.",social-security,True
1,The health care law reduces the number of uninsured in America by 3 percent for how much money? $2 trillion.,"federal-budget,health-care",False
1,We import more oil today than ever before.,energy,False
5,"Will Hurd tends to have a 96 percent straight Republican, straight party voting record.","bipartisanship,congress,redistricting,voting-record",True
5,Greece is not a big economy. Its about the size of metropolitan Miami.,"economy,foreign-policy",True
5,Forty cents of every dollar being spent by the federal government is being borrowed from my children.,federal-budget,True
5,Cigarette butts poison babies and small children because of the nicotine in them.,"children,environment,public-health",True
5,"Since I took office, over 319,000 new private sector jobs have been created in Georgia with nearly 93,000 of those coming in the past 12 months.","economy,jobs",True
1,Says President Obama was proposing pinprick strikes for military intervention in Syria.,"candidates-biography,foreign-policy,military",False
1,Says there are no political prisoners in Cuba.,human-rights,False
5,"First, he said he would leave residual forces in Iraq, and now he says he wouldn't.",iraq,True
5,"When Sen. Edwards ran in 2004, he wasn't for universal health care. I'm glad he is now.",health-care,True
5,Says Multnomah County libraries are open 44 hours per week the lowest of any library in the four-county region.,taxes,True
5,Says Mike Huckabee appeared in diabetes infomercials to endorse cures and treatments that no health agency supports.,"candidates-biography,health-care,science",True
1,"Says EPA regulation of greenhouse gases will endanger 575 Texas dairy facilities, 58 swine operations, 1,300 corn farms and 28,000 beef cattle operations.","energy,environment",False
1,"The Employment Non-Discrimination Act discriminates against Christian daycare, Christian parents, Christian business owners, and the rights of religious freedom.","gays-and-lesbians,religion,workers",False
5,"Now, I also support the Bush tax cuts. Sen. McCain voted against them originally. He now believes they should be made permanent. I'm glad he agrees they should be made permanent.",taxes,True
5,The mosquito population in South Florida is larger than it is in many other communities in the country.,"environment,public-health",True
5,"When the City and the Fairmount Park Conservancy invested $5 million in Hunting Park, crime went down 89 percent within a half mile radius of the park over the next three years.",public-safety,True
5,Lets start with the premise that Rhode Island already has one of the 10 strictest [gun laws] amongst all the states.,guns,True
5,"Says in our region, 2011 was worst drought year ever recorded.","environment,water,weather",True
1,"In the 1980s, The lowest income people had the biggest gains.","economy,history,income,pundits,taxes",False
1,"For every one job created under the Obama administration, 75 people went on food stamps.","economy,hunger,jobs,poverty",False
5,"If we got solar energy from an area of the Southwestern desert 100 miles on a side, that would be enough, in and of itself, to provide 100 percent of all the electricity needs for the United States of America in a full year.",environment,True
5,Says Bernie Sanders was there when it came to (same-sex) marriage 20 years ago. ... He was there when it wasnt popular.,"civil-rights,corrections-and-updates,gays-and-lesbians,marriage",True
1,The administration has issued rules for $1 abortions in ObamaCare and requires all persons enrolled in insurance plans that include elective abortion coverage to pay an abortion premium.,"abortion,health-care",False
1,Says Gov. Rick Perry has never held a private-sector job.,candidates-biography,False
1,Illegal immigration costs state taxpayers over $3 billion every year.,"immigration,state-finances",False
1,"Says a liberal immigration reform group endorsed his GOP primary opponent, Dave Brat.",immigration,False
1,Welders make more money than philosophers.,"education,income,jobs",False
5,Teddy Roosevelt first called for (health care) reform nearly a century ago.,health-care,True
5,"Charlie Crist broke the quarter ""record for fundraising in a U.S. Senate race in Florida.""",florida,True
1,The American people spoke pretty loudly. They said stop all the looming tax hikes....,taxes,False
1,"For the hour after the (Jan. 14) debate, Debra Medina was the No. 1 search on Google and for the remainder of that night No. 3.","elections,job-accomplishments,pop-culture",False
5,"When (John) Brennan ... was asked directly Is there any geographic limitation to your drone strike program? Brennan responded and said, no, there is no limitation.","civil-rights,terrorism",True
5,"Says Time magazine called him ""one of America's best governors.""",job-accomplishments,True
5,On supporting the Supreme Court abortion decision Roe v. Wade,abortion,True
1,After four years of a celebrity president 85% (of recent college grads are) moving back in with their parents.,"jobs,message-machine-2012",False
