Labels,Text,Text_Tag,Label_Text
2,"Scary fact about our national debt. In 1791 it was $75 million. Today, it rises by that amount in about an hour.",federal-budget,Half-True
2,The health care reform law reduces the deficit by nearly $1.2 trillion over the next two decades.,"deficit,economy,health-care",Half-True
1,"Over 214,000 doctors opt out of Obamacare exchanges.",health-care,False
1,Says a $12.5 million incentive deal she approved for Abbott Laboratories contained strong protections for taxpayers if job creation goals were not met.,"jobs,state-budget",False
1,A legacy of taxing and borrowing crippled the economy we inherited two years ago.,"corrections-and-updates,economy,state-budget,state-finances,taxes",False
2,Law enforcement in the state of Arizona supports the state's new immigration law.,immigration,Half-True
1,Says Barack Obama has gone from blaming George W. Bush to plagiarizing George W. Bush.,pundits,False
1,Donald Trump says all Mexicans are rapists.,immigration,False
1,2008: Unions Spent $400 Million to Elect Obama.,"campaign-finance,elections",False
1,"Says Mary Burkes 2007-09 state budget had a tax hike of $1.8 billion -- costing every man, woman and child in the state an extra $310.","state-budget,state-finances,taxes",False
1,The climate hasnt warmed in quite a few years. That is proven scientifically.,"climate-change,environment,weather",False
2,"In the fall of 2009, only 21 percent of Texas high school graduates enrolled in a four-year public university.","economy,education",Half-True
1,A North Carolina study proves that probably over a million people voted twice in (the 2012) election.,elections,False
1,Tarpon Springs takes its homeless to St. Petersburg.,"poverty,urban",False
2,The United States sends $300 billion -- half our trade deficit -- overseas for oil to unstable and unfriendly regimes.,"energy,new-hampshire-2012",Half-True
2,Our population has grown from about 1 million in the 1970s to almost 7 million today.,population,Half-True
2,"Since President Obama took office, gas prices have gone up 67 percent.","cap-and-trade,climate-change,economy,gas-prices",Half-True
1,"When President Franklin D. Roosevelt started Social Security, it only affected widows and orphans, and when Medicare began, it was a small program.","children,disability,health-care,history,medicare,social-security",False
2,We paid down the debt for four years -- paid down $600 billion on the national debt.,federal-budget,Half-True
2,A vast majority of the production in the United States comes from small independent oil and gas companies.,"corporations,energy",Half-True
2,"An Army report stated Allen West performed illegal acts, merited court martial, faced 11 years in prison.","candidates-biography,crime,iraq,military",Half-True
2,"In this city, there hasnt been a stadium thats lasted more than 27 years.","city-government,sports",Half-True
2,"More people are driving under the influence of drugs than are driving under the influence of alcohol. A recent roadside survey showed that 16 percent of the people tested, tested positive for illicit or licit drugs. Thats significantly higher than alcohol.","crime,marijuana,transportation",Half-True
1,Says Hillary Clinton refuses to testify before Congress about the 2012 attack in Benghazi.,"foreign-policy,terrorism",False
1,Commerce Secretary nominee John Bryson appears to endorse world government.,"cap-and-trade,climate-change,energy,environment",False
1,Says Rob Portman even voted to allow people on the terrorism watch list to buy guns.,"corrections-and-updates,guns,terrorism",False
2,Texas agriculture is at 98 percent efficiency in water use and just about maxed out as to what we can do on the conservation end of it.,"agriculture,water",Half-True
2,Our president has labeled Americans as soft.,economy,Half-True
1,ISIS leader Abu Bakr al Baghdadi was released by Obama in 2009.,"iraq,terrorism",False
2,Going to public financing really disadvantages Democrats because you're not able to raise funds between the day you win the primaries and the time you're officially nominated.,elections,Half-True
1,"In the history of Republican primaries, Ive gotten the most votes in the history of the Republican party.",elections,False
1,"When the New Hampshire Legislature raised the gasoline tax, gas prices in the state were skyrocketing.","energy,taxes",False
1,"We will spend $100 billion in Afghanistan this year, fixing roads, building bridges, training police officers, and more, [and] cutting the same things in our own country.","afghanistan,deficit,federal-budget,infrastructure,military",False
1,On whether BPs $20 billion fund to compensate oil spill victims is a slush fund.,"energy,environment,oil-spill",False
1,On in-state tuition for illegal immigrants.,"education,immigration",False
2,Medicare has at least $80 billion worth of fraud a year. That's a full 20 percent of every dollar that's spent on Medicare goes to fraud.,"health-care,medicare",Half-True
1,What were the old annual deficits under Republicans have now become the monthly deficits under Democrats.,"federal-budget,stimulus",False
2,There were more people at the Air and Space Museum than at a rally against the health care bills.,"health-care,pundits",Half-True
2,People for the Ethical Treatment of Animals estimates 200 animals will be spared annually as the result of former President Bill Clinton adopting a vegan diet.,animals,Half-True
1,We spend almost twice as much per capita on health care as do the people of any other country.,health-care,False
1,On repealing the 17th Amendment,"debates,elections,states",False
2,"Says Bruce Starr voted to throw 6,000 Oregonians off unemployment.",workers,Half-True
2,We need to pass a carbon tax to stop climate change. Break up the Wall Street banks. And stop the government spying on innocent Americans. Cory Booker doesnt support any of these ideas.,"environment,financial-regulation,government-regulation,privacy",Half-True
2,"Says more than 1 million Texans are jobless, the state has its highest unemployment rate in more than 20 years and joblessness doubled on Rick Perrys watch.",jobs,Half-True
1,"Lots of studies seem to indicate that minors find it very easy to get marijuana, easier than to get alcohol.","Alcohol,children,drugs,marijuana",False
2,"Russia has tremendous numbers of nuclear warheads 1,800, by the way where they expanded, and we didnt.","foreign-policy,homeland-security,nuclear",Half-True
1,Says President Obamas decision to not issue a permit for the Keystone XL pipeline meant we were denied the ability immediately to reduce prices at the pump.,"climate-change,economy,energy,gas-prices",False
